url,brand,title,price,Аккумуляторная батарея__Ёмкость батареи (доступная),Аккумуляторная батарея__Время быстрой зарядки,Аккумуляторная батарея__Время зарядки,Аккумуляторная батарея__Емкость батареи,Аккумуляторная батарея__Запас хода на электричестве,Аккумуляторная батарея__Количество циклов зарядки,Аккумуляторная батарея__Максимальная мощность зарядки,Аккумуляторная батарея__Описание быстрой зарядки,Аккумуляторная батарея__Температурный режим батареи,Аккумуляторная батарея__Тип батареи,Аккумуляторная батарея__Тип разъема для зарядки,Владение__Владельцы,Владение__Во владении,Владение__Гарантия,Владение__Год выпуска,Владение__Госномер,Владение__Налог,Владение__Обмен,Владение__ПТС,Владение__Пробег,Владение__Продажа с НДС,Владение__Состояние,Владение__Таможня,Двигатель__ГРМ,Двигатель__Диаметр цилиндра и ход поршня,Двигатель__Код двигателя,Двигатель__Количество цилиндров,Двигатель__Максимальная мощность,Двигатель__Максимальный крутящий момент,Двигатель__Методика расчета расхода,Двигатель__Объем двигателя,Двигатель__Расположение двигателя,Двигатель__Расположение цилиндров,Двигатель__Система питания двигателя,Двигатель__Степень сжатия,Двигатель__Тип двигателя,Двигатель__Тип наддува,Двигатель__Число клапанов на цилиндр,Общая информация__Класс автомобиля,Общая информация__Количество дверей,Общая информация__Количество мест,Общая информация__Расположение руля,Общая информация__Страна марки,Объём и масса__Объем багажника мин/макс,Объём и масса__Объём топливного бака,Объём и масса__Полная масса,Объём и масса__Снаряженная масса,Подвеска и тормоза__Задние тормоза,Подвеска и тормоза__Передние тормоза,Подвеска и тормоза__Тип задней подвески,Подвеска и тормоза__Тип передней подвески,Размеры__Высота,Размеры__Длина,Размеры__Клиренс,Размеры__Колёсная база,Размеры__Размер колёс,Размеры__Размеры дисков,Размеры__Сверловка,Размеры__Ширина,Размеры__Ширина задней колеи,Размеры__Ширина передней колеи,Трансмиссия__Количество передач,Трансмиссия__Коробка передач,Трансмиссия__Тип привода,Эксплуатационные показатели__Выбросы CO2,Эксплуатационные показатели__Максимальная скорость,Эксплуатационные показатели__Марка топлива,Эксплуатационные показатели__Разгон до 100 км/ч,Эксплуатационные показатели__Расход,"Эксплуатационные показатели__Расход топлива, город/трасса/смешанный",Эксплуатационные показатели__Экологический класс
https://auto.ru/cars/used/sale/jaguar/i_pace/1129078368-dfda1955/,Jaguar,"Jaguar I-Pace I, 2018",4 000 000,84.7 кВт⋅ч,45 мин,,90.0 кВт⋅ч,480 км,,,До 80% при 100 кВт,,Литий-ионная (Li-ion),"Type 2, CCS Combo 2",3 владельца,,,2018,******|159,0 ₽ в год,,Оригинал/Электронный,73 000 км,,Не требует ремонта,Растаможен,,,,,400 л.с. (294 кВт),696 Н⋅м,WLTP,,,,,,Электро,,,D,5,5,Левый,Великобритания,656 л,,2670 кг,2208 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пружинная","Независимая, пружинная",1565 мм,4682 мм,,2990 мм,"235/65 R18, 245/50 R20, 255/40 R22","7.5x18 ET45, 8.5x22 ET50.5, 8x20 ET52",DIA63.4 5x108 мм,1895 мм,1661 мм,1641 мм,1,Автомат,Полный,,200 км/ч,,4.8 с,22.0 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/zeekr/009/1130187658-3da29689/,Zeekr,"Zeekr 009 108 kWh I Рестайлинг, 2024",14 950 000,,11 мин,,108.0 кВт⋅ч,702 км,,,Быстрая зарядка (10-80%),,Литий-железо-фосфатная (LFP),"GB/T AC, GB/T DC",1 владелец,5 месяцев,,2024,,0 ₽ в год,Рассмотрю варианты,Оригинал/Электронный,15 км,,Не требует ремонта,Растаможен,,,,,789 л.с. (580 кВт),810 Н⋅м,CLTC,,,,,,Электро,,,M,5,"7, 6, 4",Левый,Китай,574/2963 л,,3477 кг,2910 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пневмоэлемент","Независимая, пневмоэлемент",1812 мм,5217 мм,142 мм,3205 мм,255/50 R19,,,2024 мм,1714 мм,1702 мм,1,Автомат,Полный,,230 км/ч,,3.9 с,17.5 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/tesla/model_3/1130951587-21b79ca1/,Tesla,"Tesla Model 3 Performance I, 2020",4 200 000,,27 мин,22.38 ч,75.0 кВт⋅ч,496 км,1500,250.0 кВт,До 80% при 120 кВт,-30-60 С,Литий-ионная (Li-ion),,1 владелец,5 лет и 3 месяца,,2020,******|197,0 ₽ в год,,Оригинал/Электронный,50 000 км,,Не требует ремонта,Растаможен,,,,,462 л.с. (340 кВт),639 Н⋅м,EPA,,,,,,Электро,,,D,4,5,Левый,США,425 л,,2301 кг,1847 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пружинная","Независимая, пружинная",1443 мм,4694 мм,140 мм,2875 мм,235/45 R18,"8.5x21 ET40, 8x19 ET40, 8x20 ET40",DIA64.1 5x114.3 мм,1849 мм,1580 мм,1580 мм,1,Автомат,Полный,,233 км/ч,,3.5 с,16.0 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/gmc/hummer_ev/1131363579-9aa3d9fa/,GMC,"GMC Hummer EV, 2024",18 490 000,,,,246.8 кВт⋅ч,529 км,,350.0 кВт,,,Литий-ионная (Li-ion),CCS Combo 1,1 владелец,,,2024,,,,Оригинал/Электронный,78 км,Возможен налоговый вычет для юридических лиц,Не требует ремонта,Растаможен,,,,,1014 л.с. (746 кВт),15591 Н⋅м,,,,,,,Электро,,,J,4,5,Левый,США,,,,4103 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пневмоэлемент","Независимая, пневмоэлемент",2060 мм,5507 мм,257-404 мм,3445 мм,,,,2201 мм,1863 мм,1863 мм,1,Автомат,Полный,,,,3.5 с,,,
https://auto.ru/cars/used/sale/tesla/model_x/1129113843-b178e56f/,Tesla,"Tesla Model X Plaid I Рестайлинг, 2023",10 900 000,,50 мин,,100.0 кВт⋅ч,547 км,,250.0 кВт,Быстрая зарядка от 10% до 80% при 150 кВт,,Литий-ионная (Li-ion),,1 владелец,1 год и 3 месяца,,2023,******|977,0 ₽ в год,,Оригинал/Электронный,19 100 км,Возможен налоговый вычет для юридических лиц,Не требует ремонта,Растаможен,,,,,1020 л.с. (750 кВт),482 Н⋅м,WLTP,,,,,,Электро,,,E,5,7,Левый,США,2577 л,,,2455 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пружинная","Независимая, пружинная",1626 мм,5004 мм,180 мм,3061 мм,,"9x20 ET35 / 9.5x20 ET40, 9x22 ET35 / 10x22 ET35",DIA64.1 5x120 мм,2083 мм,,,,Автомат,Полный,,262 км/ч,,2.6 с,20.8 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/porsche/taycan/1131584352-902f0680/,Porsche,"Porsche Taycan Turbo I, 2021",10 500 000,83.7 кВт⋅ч,23 мин,,93.4 кВт⋅ч,450 км,,"11.0, 270.0 кВт",Постоянным током с макс. мощностью от 10% до 80%,,Литий-ионная (Li-ion),"CCS Combo 2, Type 2",4 и более,,,2021,,0 ₽ в год,,Оригинал/Электронный,22 145 км,,Не требует ремонта,Растаможен,,,,,680 л.с. (500 кВт),850 Н⋅м,WLTP,,,,,,Электро,,,F,4,"4, 5",Левый,Германия,81/366 л,,2880 кг,2305 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пневмоэлемент","Независимая, пневмоэлемент",1381 мм,4963 мм,144 мм,2900 мм,,"8x19 ET50 / 10x19 ET47, 9.5x21 ET60 / 11.5x21 ET66, 9x20 ET54 / 11x20 ET60",DIA71.6 5x130 мм,1966 мм,1667 мм,1702 мм,,Автомат,Полный,,260 км/ч,,3.2 с,30.6 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/tesla/model_s/1124071783-d9e822b3/,Tesla,"Tesla Model S 75D I Рестайлинг, 2018",3 100 000,,38 мин,22.38 ч,75.0 кВт⋅ч,417 км,,120.0 кВт,До 80% при 120 кВт,-30-60 С,Литий-ионная (Li-ion),Tesla SG,2 владельца,,,2018,,0 ₽ в год,Рассмотрю варианты,Оригинал/Электронный,81 000 км,,Не требует ремонта,Растаможен,,,,,525 л.с. (386 кВт),525 Н⋅м,EPA,,,,,,Электро,,,F,5,5,Левый,США,891 л,,2590 кг,2027 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пневмоэлемент","Независимая, пневмоэлемент",1435 мм,4970 мм,144 мм,2960 мм,"245/35 R21, 245/45 R19","8.5x21 ET40, 8.5x21 ET40 / 9x21 ET40, 8x19 ET40",DIA64.1 5x120 мм,1964 мм,1700 мм,1662 мм,1,Автомат,Полный,,225 км/ч,,4.4 с,,,
https://auto.ru/cars/used/sale/tesla/model_3/1123515195-c8788169/,Tesla,"Tesla Model 3 Performance I, 2021",3 950 000,,27 мин,22.38 ч,75.0 кВт⋅ч,496 км,1500,250.0 кВт,До 80% при 120 кВт,-30-60 С,Литий-ионная (Li-ion),,2 владельца,4 года и 1 месяц,До декабря 2031,2021,******|777,0 ₽ в год,,Оригинал/Электронный,28 000 км,,Не требует ремонта,Растаможен,,,,,462 л.с. (340 кВт),639 Н⋅м,EPA,,,,,,Электро,,,D,4,5,Левый,США,425 л,,2301 кг,1847 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пружинная","Независимая, пружинная",1443 мм,4694 мм,140 мм,2875 мм,235/45 R18,"8.5x21 ET40, 8x19 ET40, 8x20 ET40",DIA64.1 5x114.3 мм,1849 мм,1580 мм,1580 мм,1,Автомат,Полный,,233 км/ч,,3.5 с,16.0 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/tesla/model_3/1128475997-6e4699d3/,Tesla,"Tesla Model 3 Long Range I, 2021",3 850 000,,27 мин,22.38 ч,75.0 кВт⋅ч,560 км,1500,250.0 кВт,До 80% при 120 кВт,-30-60 С,Литий-ионная (Li-ion),,2 владельца,2 года и 6 месяцев,,2021,******|977,0 ₽ в год,,Оригинал/Электронный,32 000 км,,Не требует ремонта,Растаможен,,,,,346 л.с. (258 кВт),527 Н⋅м,WLTP,,,,,,Электро,,,D,4,5,Левый,США,425 л,,2265 кг,1847 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пружинная","Независимая, пружинная",1443 мм,4694 мм,140 мм,2875 мм,235/45 R18,"8.5x21 ET40, 8x19 ET40, 8x20 ET40",DIA64.1 5x114.3 мм,1849 мм,1580 мм,1580 мм,1,Автомат,Полный,,233 км/ч,,4.5 с,16.0 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/moscvich/3e/1130732468-aa2fffdf/,Москвич,"Москвич 3е, 2023",1 590 000,,45 мин,,65.7 кВт⋅ч,410 км,,,От 30% до 80% за 45 мин,,Литий-ионная (Li-ion),CCS Combo 2,1 владелец,,,2023,,0 ₽ в год,Рассмотрю варианты,Оригинал/Электронный,6 043 км,Возможен налоговый вычет для юридических лиц,Не требует ремонта,Растаможен,,,,,193 л.с. (142 кВт),,WLTP,,,,,,Электро,,,C,5,5,Левый,Россия,520/1050 л,,2065 кг,1690 кг,Дисковые,Дисковые вентилируемые,"Полунезависимая, пружинная","Независимая, пружинная",1660 мм,4410 мм,145 мм,2620 мм,"215/50 R17, 225/45 R18",,,1800 мм,1500 мм,1510 мм,1,Автомат,Передний,,140 км/ч,,9.7 с,,,
https://auto.ru/cars/used/sale/avatr/11/1130517122-61ffe91c/,Avatr,"Avatr 11 116 kWh I, 2024",5 700 000,,45 мин,,116.0 кВт⋅ч,700 км,,"11.0, 240.0 кВт",0-80% при мощности 240кВт,,Литий-ионная (Li-ion),"GB/T AC, GB/T DC",1 владелец,10 месяцев,До мая 2028,2024,******|977,0 ₽ в год,Рассмотрю варианты,Оригинал/Электронный,5 000 км,Возможен налоговый вычет для юридических лиц,Не требует ремонта,Растаможен,,,,,578 л.с. (425 кВт),650 Н⋅м,CLTC,,,,,,Электро,,,D,4,"4, 5",Левый,Китай,,,,2365 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пружинная","Независимая, пружинная",1601 мм,4880 мм,,2975 мм,265/40 R22,,,1970 мм,,,1,Автомат,Полный,,200 км/ч,,4.5 с,18.35 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/avatr/11/1131260523-3ef5fa94/,Avatr,"Avatr 11 116 kWh I, 2025",6 990 000,,45 мин,,116.0 кВт⋅ч,700 км,,"11.0, 240.0 кВт",0-80% при мощности 240кВт,,Литий-ионная (Li-ion),"GB/T AC, GB/T DC",1 владелец,,,2025,,0 ₽ в год,,Оригинал/Электронный,1 км,,Не требует ремонта,Растаможен,,,,,578 л.с. (425 кВт),650 Н⋅м,CLTC,,,,,,Электро,,,D,4,"4, 5",Левый,Китай,,,,2365 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пружинная","Независимая, пружинная",1601 мм,4880 мм,,2975 мм,265/40 R22,,,1970 мм,,,1,Автомат,Полный,,200 км/ч,,4.5 с,18.35 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/rising_auto/r7/1131428933-ba21193a/,Rising Auto,"Rising Auto R7 90 kWh, 2023",3 850 000,,30 мин,,90.0 кВт⋅ч,606 км,,,30-80%,,Литий-ионная (Li-ion),"GB/T AC, GB/T DC",1 владелец,2 года,,2023,******|790,0 ₽ в год,,Оригинал/Электронный,13 937 км,,Не требует ремонта,Растаможен,,,,,544 л.с. (400 кВт),700 Н⋅м,CLTC,,,,,,Электро,,,E,5,5,Левый,Китай,491/1471 л,,2755 кг,2310 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пружинная","Независимая, пружинная",1655 мм,4900 мм,,2950 мм,"235/45 R21, 235/50 R20, 255/45 R20, 265/40 R21",,,1925 мм,1600 мм,1620 мм,1,Автомат,Полный,,200 км/ч,,3.8 с,15.8 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/avatr/12/1130091614-12bfa776/,Avatr,"Avatr 12, 2024",5 300 000,,20 мин,,94.5 кВт⋅ч,650 км,,"11.0, 240.0 кВт",30-80% за 20 минут (240kW),,Литий-ионная (Li-ion),"GB/T AC, GB/T DC, CCS Combo 2",1 владелец,,,2024,******|550,3 129 ₽ в год,Рассмотрю варианты,Оригинал/Электронный,18 000 км,,Не требует ремонта,Растаможен,,,,,578 л.с. (425 кВт),650 Н⋅м,CLTC,,,,,,Электро,,,E,5,5,Левый,Китай,65/490 л,,2700 кг,2325 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пружинная","Независимая, пружинная",1460 мм,5020 мм,,3020 мм,"265/40 R21, 265/45 R20",,,1999 мм,1702 мм,1688 мм,1,Автомат,Полный,,220 км/ч,,3.9 с,16.0 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/zeekr/001/1131525751-f7e45b05/,Zeekr,"Zeekr 001 100 kWh I, 2023",4 449 000,,30 мин,,100.0 кВт⋅ч,656 км,,,От 10 до 80% DC,,Литий-ионная (Li-ion),"GB/T AC, GB/T DC",1 владелец,,,2023,,0 ₽ в год,Рассмотрю варианты,Оригинал/Электронный,46 970 км,,Не требует ремонта,Растаможен,,,,,544 л.с. (400 кВт),768 Н⋅м,CLTC,,,,,,Электро,,,E,5,5,Левый,Китай,539/2144 л,,,2350 кг,Дисковые,Дисковые вентилируемые,"Независимая, пневмоэлемент","Независимая, пружинная",1560 мм,4970 мм,117-205 мм,3005 мм,255/45 R21,,,1999 мм,,,1,Автомат,Полный,,200 км/ч,,3.8 с,17.8 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/geely/geometry_e/1131384748-06cf25f1/,Geely,"Geely Geometry E 39.4 kWh, 2024",1 800 000,,30 мин,,39.4 кВт⋅ч,401 км,,,от 30% до 80% за 30 мин,,Литий-железо-фосфатная (LFP),"GB/T AC, GB/T DC",1 владелец,,,2024,******|08,0 ₽ в год,,Оригинал/Электронный,37 062 км,,Не требует ремонта,Растаможен,,,,,82 л.с. (60 кВт),130 Н⋅м,CLTC,,,,,,Электро,,,B,5,5,Левый,Китай,295 л,,,1348 кг,Дисковые,Дисковые,"Полунезависимая, пружинная","Независимая, пружинная",1550 мм,4006 мм,165 мм,2485 мм,205/60 R16,,,1765 мм,,,1,Автомат,Передний,,102 км/ч,,,11.5 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/moscvich/3e/1128808407-3c413b48/,Москвич,"Москвич 3е, 2023",2 220 000,,45 мин,,65.7 кВт⋅ч,410 км,,,От 30% до 80% за 45 мин,,Литий-ионная (Li-ion),CCS Combo 2,1 владелец,9 месяцев,До октября 2034,2023,,0 ₽ в год,Рассмотрю варианты,Оригинал/Электронный,150 км,,Не требует ремонта,Растаможен,,,,,193 л.с. (142 кВт),,WLTP,,,,,,Электро,,,C,5,5,Левый,Россия,520/1050 л,,2065 кг,1690 кг,Дисковые,Дисковые вентилируемые,"Полунезависимая, пружинная","Независимая, пружинная",1660 мм,4410 мм,145 мм,2620 мм,"215/50 R17, 225/45 R18",,,1800 мм,1500 мм,1510 мм,1,Автомат,Передний,,140 км/ч,,9.7 с,,,
https://auto.ru/cars/used/sale/zeekr/x/1131352345-3fe4c95f/,Zeekr,"Zeekr X I, 2023",3 595 000,,30 мин,,66.0 кВт⋅ч,512 км,,,10-80%,,Литий-ионная (Li-ion),"GB/T AC, GB/T DC",2 владельца,,,2023,,0 ₽ в год,Рассмотрю варианты,Оригинал/Электронный,17 463 км,,Не требует ремонта,Растаможен,,,,,428 л.с. (315 кВт),543 Н⋅м,CLTC,,,,,,Электро,,,C,5,"4, 5",Левый,Китай,362/1182 л,,2340 кг,1945 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пружинная","Независимая, пружинная",1572 мм,4450 мм,170 мм,2750 мм,235/50 R19,,,1836 мм,1593 мм,1588 мм,1,Автомат,Полный,,190 км/ч,,3.7 с,14.4 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/zeekr/x/1131435005-41eb7394/,Zeekr,"Zeekr X I, 2023",3 630 000,,30 мин,,66.0 кВт⋅ч,512 км,,,10-80%,,Литий-ионная (Li-ion),"GB/T AC, GB/T DC",1 владелец,,До февраля 2028,2023,,0 ₽ в год,Рассмотрю варианты,Оригинал/Электронный,25 500 км,,Не требует ремонта,Растаможен,,,,,428 л.с. (315 кВт),543 Н⋅м,CLTC,,,,,,Электро,,,C,5,"4, 5",Левый,Китай,362/1182 л,,2340 кг,1945 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пружинная","Независимая, пружинная",1572 мм,4450 мм,170 мм,2750 мм,235/50 R19,,,1836 мм,1593 мм,1588 мм,1,Автомат,Полный,,190 км/ч,,3.7 с,14.4 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/zeekr/001/1131417805-b4abb0d8/,Zeekr,"Zeekr 001 100 kWh I Рестайлинг 1, 2024",6 000 000,,15 мин,,100.0 кВт⋅ч,705 км,,,10-80%,,Литий-ионная (Li-ion),"GB/T AC, GB/T DC",1 владелец,1 год и 4 месяца,,2024,******|190,0 ₽ в год,,Оригинал/Электронный,29 000 км,,Не требует ремонта,Растаможен,,,,,789 л.с. (580 кВт),810 Н⋅м,CLTC,,,,,,Электро,,,E,5,5,Левый,Китай,539/2144 л,,2930 кг,2470 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пневмоэлемент","Независимая, пружинная",1545 мм,4977 мм,158 мм,3005 мм,"255/45 R21, 255/55 R19, 265/40 R22",,,1999 мм,1716 мм,1703 мм,1,Автомат,Полный,,240 км/ч,,3.3 с,15.6 кВт⋅ч/100 км,,
